title,category,country,experienceLevel,minSalaryUSD,maxSalaryUSD,medianSalaryUSD
Database Administrator,Data/Engineering,South Africa,Mid,32000,58000,45000
Database Administrator,Data/Engineering,South Africa,Senior,70000,115000,92000
Database Administrator,Data/Engineering,Nigeria,Entry,6000,12000,9000
Database Administrator,Data/Engineering,Nigeria,Mid,15000,28000,21500
Database Administrator,Data/Engineering,Nigeria,Senior,35000,65000,50000
Social Media Manager,Marketing,USA,Entry,40000,60000,50000
Social Media Manager,Marketing,USA,Mid,65000,95000,80000
Social Media Manager,Marketing,USA,Senior,100000,145000,122000
Social Media Manager,Marketing,Canada,Entry,35000,52000,43000
Social Media Manager,Marketing,Canada,Mid,58000,85000,71000
Social Media Manager,Marketing,Canada,Senior,90000,125000,107000
Social Media Manager,Marketing,UK,Entry,25000,38000,31000
Social Media Manager,Marketing,UK,Mid,42000,65000,53000
Social Media Manager,Marketing,UK,Senior,70000,105000,87000
Social Media Manager,Marketing,Germany,Entry,32000,45000,38000
Social Media Manager,Marketing,Germany,Mid,50000,75000,62000
Social Media Manager,Marketing,Germany,Senior,80000,115000,97000
Social Media Manager,Marketing,Netherlands,Entry,30000,42000,36000
Social Media Manager,Marketing,Netherlands,Mid,48000,70000,59000
Social Media Manager,Marketing,Netherlands,Senior,75000,105000,90000
Social Media Manager,Marketing,Switzerland,Entry,65000,85000,75000
Social Media Manager,Marketing,Switzerland,Mid,90000,120000,105000
Social Media Manager,Marketing,Switzerland,Senior,130000,175000,152000
Social Media Manager,Marketing,Saudi Arabia,Entry,12000,20000,16000
Social Media Manager,Marketing,Saudi Arabia,Mid,25000,48000,36000
Social Media Manager,Marketing,Saudi Arabia,Senior,55000,95000,75000
Social Media Manager,Marketing,UAE,Entry,15000,25000,20000
Social Media Manager,Marketing,UAE,Mid,35000,60000,47000
Social Media Manager,Marketing,UAE,Senior,70000,115000,92000
Social Media Manager,Marketing,Qatar,Entry,14000,24000,19000
Social Media Manager,Marketing,Qatar,Mid,32000,55000,43000
Social Media Manager,Marketing,Qatar,Senior,65000,105000,85000
Social Media Manager,Marketing,Egypt,Entry,1500,4000,2700
Social Media Manager,Marketing,Egypt,Mid,4500,9000,6700
Social Media Manager,Marketing,Egypt,Senior,12000,22000,17000
Social Media Manager,Marketing,Syria,Entry,800,1800,1300
Social Media Manager,Marketing,Syria,Mid,2200,4500,3300
Social Media Manager,Marketing,Syria,Senior,5000,10000,7500
Social Media Manager,Marketing,Palestine,Entry,4500,8500,6500
Social Media Manager,Marketing,Palestine,Mid,9000,18000,13500
Social Media Manager,Marketing,Palestine,Senior,22000,42000,32000
Social Media Manager,Marketing,Jordan,Entry,5000,9000,7000
Social Media Manager,Marketing,Jordan,Mid,10000,20000,15000
Social Media Manager,Marketing,Jordan,Senior,25000,45000,35000
Social Media Manager,Marketing,Morocco,Entry,4000,8000,6000
Social Media Manager,Marketing,Morocco,Mid,9000,17000,13000
Social Media Manager,Marketing,Morocco,Senior,20000,38000,29000
Social Media Manager,Marketing,India,Entry,3000,7000,5000
Social Media Manager,Marketing,India,Mid,8500,18000,13200
Social Media Manager,Marketing,India,Senior,22000,42000,32000
Social Media Manager,Marketing,Pakistan,Entry,2500,6000,4200
Social Media Manager,Marketing,Pakistan,Mid,7000,14000,10500
Social Media Manager,Marketing,Pakistan,Senior,18000,32000,25000
Social Media Manager,Marketing,Singapore,Entry,38000,55000,46000
Social Media Manager,Marketing,Singapore,Mid,62000,90000,76000
Social Media Manager,Marketing,Singapore,Senior,100000,145000,122000
Social Media Manager,Marketing,Japan,Entry,32000,48000,40000
Social Media Manager,Marketing,Japan,Mid,52000,78000,65000
Social Media Manager,Marketing,Japan,Senior,85000,120000,102000
Social Media Manager,Marketing,Australia,Entry,42000,62000,52000
Social Media Manager,Marketing,Australia,Mid,68000,98000,83000
Social Media Manager,Marketing,Australia,Senior,105000,150000,127000
Social Media Manager,Marketing,Brazil,Entry,6000,11000,8500
Social Media Manager,Marketing,Brazil,Mid,14000,26000,20000
Social Media Manager,Marketing,Brazil,Senior,32000,58000,45000
Social Media Manager,Marketing,South Africa,Entry,10000,18000,14000
Social Media Manager,Marketing,South Africa,Mid,22000,38000,30000
Social Media Manager,Marketing,South Africa,Senior,45000,75000,60000
Social Media Manager,Marketing,Nigeria,Entry,3500,7000,5200
Social Media Manager,Marketing,Nigeria,Mid,8500,16000,12200
Social Media Manager,Marketing,Nigeria,Senior,20000,38000,29000
Solution Architect,Engineering,USA,Entry,100000,135000,118000
Solution Architect,Engineering,USA,Mid,140000,185000,165000
Solution Architect,Engineering,USA,Senior,185000,260000,220000
Solution Architect,Engineering,Canada,Entry,85000,110000,98000
Solution Architect,Engineering,Canada,Mid,120000,155000,138000
Solution Architect,Engineering,Canada,Senior,160000,210000,185000
Solution Architect,Engineering,UK,Entry,60000,80000,70000
Solution Architect,Engineering,UK,Mid,90000,130000,110000
Solution Architect,Engineering,UK,Senior,135000,190000,165000
Solution Architect,Engineering,Germany,Entry,70000,90000,80000
Solution Architect,Engineering,Germany,Mid,100000,130000,115000
Solution Architect,Engineering,Germany,Senior,140000,180000,160000
Solution Architect,Engineering,Netherlands,Entry,65000,85000,75000
Solution Architect,Engineering,Netherlands,Mid,95000,125000,110000
Solution Architect,Engineering,Netherlands,Senior,135000,175000,155000
Solution Architect,Engineering,Switzerland,Entry,115000,150000,132000
Solution Architect,Engineering,Switzerland,Mid,155000,195000,178000
Solution Architect,Engineering,Switzerland,Senior,200000,270000,235000
Solution Architect,Engineering,Saudi Arabia,Entry,32000,52000,42000
Solution Architect,Engineering,Saudi Arabia,Mid,60000,100000,80000
Solution Architect,Engineering,Saudi Arabia,Senior,115000,175000,145000
Solution Architect,Engineering,UAE,Entry,40000,60000,50000
Solution Architect,Engineering,UAE,Mid,70000,120000,95000
Solution Architect,Engineering,UAE,Senior,130000,200000,165000
Solution Architect,Engineering,Qatar,Entry,38000,58000,48000
Solution Architect,Engineering,Qatar,Mid,65000,110000,90000
Solution Architect,Engineering,Qatar,Senior,120000,190000,155000
Solution Architect,Engineering,Egypt,Entry,6500,12000,9200
Solution Architect,Engineering,Egypt,Mid,15000,26000,20000
Solution Architect,Engineering,Egypt,Senior,32000,60000,45000
Solution Architect,Engineering,Syria,Entry,4000,7500,5800
Solution Architect,Engineering,Syria,Mid,8500,15000,11800
Solution Architect,Engineering,Syria,Senior,17000,30000,23000
Solution Architect,Engineering,Palestine,Entry,11000,19000,15500
Solution Architect,Engineering,Palestine,Mid,24000,42000,33000
Solution Architect,Engineering,Palestine,Senior,48000,85000,68000
Solution Architect,Engineering,Jordan,Entry,12000,21000,16500
Solution Architect,Engineering,Jordan,Mid,25000,40000,32000
Solution Architect,Engineering,Jordan,Senior,52000,90000,72000
Solution Architect,Engineering,Morocco,Entry,9500,17000,13800
Solution Architect,Engineering,Morocco,Mid,20000,35000,28000
Solution Architect,Engineering,Morocco,Senior,42000,75000,58000
Solution Architect,Engineering,India,Entry,11000,21000,16000
Solution Architect,Engineering,India,Mid,26000,48000,36000
Solution Architect,Engineering,India,Senior,55000,100000,80000
Solution Architect,Engineering,Pakistan,Entry,7500,15000,11800
Solution Architect,Engineering,Pakistan,Mid,17000,32000,24500
Solution Architect,Engineering,Pakistan,Senior,42000,80000,58000
Solution Architect,Engineering,Singapore,Entry,80000,110000,95000
Solution Architect,Engineering,Singapore,Mid,120000,165000,142000
Solution Architect,Engineering,Singapore,Senior,175000,245000,210000
Solution Architect,Engineering,Japan,Entry,65000,90000,78000
Solution Architect,Engineering,Japan,Mid,100000,135000,118000
Solution Architect,Engineering,Japan,Senior,145000,200000,172000
Solution Architect,Engineering,Australia,Entry,85000,115000,100000
Solution Architect,Engineering,Australia,Mid,125000,170000,148000
Solution Architect,Engineering,Australia,Senior,180000,250000,215000
Solution Architect,Engineering,Brazil,Entry,15000,28000,21500
Solution Architect,Engineering,Brazil,Mid,32000,58000,45000
Solution Architect,Engineering,Brazil,Senior,65000,110000,88000
Solution Architect,Engineering,South Africa,Entry,20000,35000,28000
Solution Architect,Engineering,South Africa,Mid,42000,80000,62000
Solution Architect,Engineering,South Africa,Senior,90000,145000,118000
Solution Architect,Engineering,Nigeria,Entry,9500,18000,14500
Solution Architect,Engineering,Nigeria,Mid,23000,45000,34000
Solution Architect,Engineering,Nigeria,Senior,55000,100000,78000
Video Editor,Creative/Marketing,USA,Entry,45000,68000,56000
Video Editor,Creative/Marketing,USA,Mid,72000,105000,88000
Video Editor,Creative/Marketing,USA,Senior,110000,160000,135000
Video Editor,Creative/Marketing,Canada,Entry,38000,58000,48000
Video Editor,Creative/Marketing,Canada,Mid,62000,92000,77000
Video Editor,Creative/Marketing,Canada,Senior,95000,140000,118000
Video Editor,Creative/Marketing,UK,Entry,28000,42000,35000
Video Editor,Creative/Marketing,UK,Mid,45000,68000,56000
Video Editor,Creative/Marketing,UK,Senior,75000,110000,92000
Video Editor,Creative/Marketing,Germany,Entry,35000,48000,41000
Video Editor,Creative/Marketing,Germany,Mid,52000,75000,63000
Video Editor,Creative/Marketing,Germany,Senior,80000,115000,97000
Video Editor,Creative/Marketing,Netherlands,Entry,32000,45000,38000
Video Editor,Creative/Marketing,Netherlands,Mid,48000,70000,59000
Video Editor,Creative/Marketing,Netherlands,Senior,75000,105000,90000
Video Editor,Creative/Marketing,Switzerland,Entry,70000,90000,80000
Video Editor,Creative/Marketing,Switzerland,Mid,95000,125000,110000
Video Editor,Creative/Marketing,Switzerland,Senior,135000,180000,155000
Video Editor,Creative/Marketing,Saudi Arabia,Entry,14000,24000,19000
Video Editor,Creative/Marketing,Saudi Arabia,Mid,28000,55000,42000
Video Editor,Creative/Marketing,Saudi Arabia,Senior,60000,100000,80000
Video Editor,Creative/Marketing,UAE,Entry,18000,32000,25000
Video Editor,Creative/Marketing,UAE,Mid,38000,68000,53000
Video Editor,Creative/Marketing,UAE,Senior,75000,120000,98000
Video Editor,Creative/Marketing,Qatar,Entry,16000,28000,22000
Video Editor,Creative/Marketing,Qatar,Mid,35000,62000,48500
Video Editor,Creative/Marketing,Qatar,Senior,70000,115000,92000
Video Editor,Creative/Marketing,Egypt,Entry,2200,5200,3700
Video Editor,Creative/Marketing,Egypt,Mid,6000,11000,8500
Video Editor,Creative/Marketing,Egypt,Senior,14000,28000,21000
Video Editor,Creative/Marketing,Syria,Entry,1100,2600,1850
Video Editor,Creative/Marketing,Syria,Mid,3200,6200,4700
Video Editor,Creative/Marketing,Syria,Senior,7500,14000,10500
Video Editor,Creative/Marketing,Palestine,Entry,4500,9000,6700
Video Editor,Creative/Marketing,Palestine,Mid,9500,20000,14800
Video Editor,Creative/Marketing,Palestine,Senior,24000,45000,34500
Video Editor,Creative/Marketing,Jordan,Entry,5500,10000,7700
Video Editor,Creative/Marketing,Jordan,Mid,11000,21000,16000
Video Editor,Creative/Marketing,Jordan,Senior,25000,45000,35000
Video Editor,Creative/Marketing,Morocco,Entry,4500,8500,6500
Video Editor,Creative/Marketing,Morocco,Mid,9500,18000,13700
Video Editor,Creative/Marketing,Morocco,Senior,22000,38000,30000
Video Editor,Creative/Marketing,India,Entry,3500,7500,5500
Video Editor,Creative/Marketing,India,Mid,9500,19000,14200
Video Editor,Creative/Marketing,India,Senior,25000,48000,36500
Video Editor,Creative/Marketing,Pakistan,Entry,2800,6200,4500
Video Editor,Creative/Marketing,Pakistan,Mid,7800,16000,11900
Video Editor,Creative/Marketing,Pakistan,Senior,20000,38000,29000
Video Editor,Creative/Marketing,Singapore,Entry,38000,55000,46500
Video Editor,Creative/Marketing,Singapore,Mid,62000,92000,77000
Video Editor,Creative/Marketing,Singapore,Senior,100000,145000,122000
Video Editor,Creative/Marketing,Japan,Entry,32000,48000,40000
Video Editor,Creative/Marketing,Japan,Mid,52000,78000,65000
Video Editor,Creative/Marketing,Japan,Senior,85000,120000,102000
Video Editor,Creative/Marketing,Australia,Entry,42000,62000,52000
Video Editor,Creative/Marketing,Australia,Mid,68000,98000,83000
Video Editor,Creative/Marketing,Australia,Senior,105000,150000,127000
Video Editor,Creative/Marketing,Brazil,Entry,6500,12000,9200
Video Editor,Creative/Marketing,Brazil,Mid,15000,28000,21500
Video Editor,Creative/Marketing,Brazil,Senior,32000,58000,45000
Video Editor,Creative/Marketing,South Africa,Entry,10000,18000,14000
Video Editor,Creative/Marketing,South Africa,Mid,22000,38000,30000
Video Editor,Creative/Marketing,South Africa,Senior,45000,75000,60000
Video Editor,Creative/Marketing,Nigeria,Entry,3500,7500,5500
Video Editor,Creative/Marketing,Nigeria,Mid,9500,18000,13700
Video Editor,Creative/Marketing,Nigeria,Senior,22000,40000,31000
Content Writer,Marketing,USA,Entry,42000,62000,52000
Content Writer,Marketing,USA,Mid,65000,92000,78000
Content Writer,Marketing,USA,Senior,95000,135000,115000
Content Writer,Marketing,Canada,Entry,35000,52000,43000
Content Writer,Marketing,Canada,Mid,55000,82000,68000
Content Writer,Marketing,Canada,Senior,85000,115000,100000
Content Writer,Marketing,UK,Entry,24000,35000,29000
Content Writer,Marketing,UK,Mid,38000,58000,48000
Content Writer,Marketing,UK,Senior,65000,95000,80000
Content Writer,Marketing,Germany,Entry,32000,45000,38000
Content Writer,Marketing,Germany,Mid,48000,68000,58000
Content Writer,Marketing,Germany,Senior,72000,100000,86000
Content Writer,Marketing,Netherlands,Entry,28000,40000,34000
Content Writer,Marketing,Netherlands,Mid,45000,62000,53000
Content Writer,Marketing,Netherlands,Senior,70000,95000,82000
Content Writer,Marketing,Switzerland,Entry,65000,85000,75000
Content Writer,Marketing,Switzerland,Mid,90000,115000,102000
Content Writer,Marketing,Switzerland,Senior,125000,165000,145000
Content Writer,Marketing,Saudi Arabia,Entry,12000,20000,16000
Content Writer,Marketing,Saudi Arabia,Mid,25000,48000,36000
Content Writer,Marketing,Saudi Arabia,Senior,55000,90000,72000
Content Writer,Marketing,UAE,Entry,15000,25000,20000
Content Writer,Marketing,UAE,Mid,35000,60000,47000
Content Writer,Marketing,UAE,Senior,70000,110000,90000
Content Writer,Marketing,Qatar,Entry,14000,24000,19000
Content Writer,Marketing,Qatar,Mid,32000,55000,43500
Content Writer,Marketing,Qatar,Senior,65000,100000,82000
Content Writer,Marketing,Egypt,Entry,1500,4000,2700
Content Writer,Marketing,Egypt,Mid,4500,9000,6700
Content Writer,Marketing,Egypt,Senior,12000,22000,17000
Content Writer,Marketing,Syria,Entry,800,1800,1300
Content Writer,Marketing,Syria,Mid,2200,4500,3350
Content Writer,Marketing,Syria,Senior,5500,10000,7750
Content Writer,Marketing,Palestine,Entry,4500,8500,6500
Content Writer,Marketing,Palestine,Mid,9000,18000,13500
Content Writer,Marketing,Palestine,Senior,22000,42000,32000
Content Writer,Marketing,Jordan,Entry,5000,9000,7000
Content Writer,Marketing,Jordan,Mid,10000,20000,15000
Content Writer,Marketing,Jordan,Senior,25000,45000,35000
Content Writer,Marketing,Morocco,Entry,4000,8000,6000
Content Writer,Marketing,Morocco,Mid,9000,17000,13000
Content Writer,Marketing,Morocco,Senior,20000,38000,29000
Content Writer,Marketing,India,Entry,3000,7000,5000
Content Writer,Marketing,India,Mid,8500,18000,13250
Content Writer,Marketing,India,Senior,22000,42000,32000
Content Writer,Marketing,Pakistan,Entry,2500,6000,4250
Content Writer,Marketing,Pakistan,Mid,7000,14000,10500
Content Writer,Marketing,Pakistan,Senior,18000,32000,25000
Content Writer,Marketing,Singapore,Entry,38000,55000,46000
Content Writer,Marketing,Singapore,Mid,62000,90000,76000
Content Writer,Marketing,Singapore,Senior,100000,145000,122000
Content Writer,Marketing,Japan,Entry,32000,48000,40000
Content Writer,Marketing,Japan,Mid,52000,78000,65000
Content Writer,Marketing,Japan,Senior,85000,120000,102000
Content Writer,Marketing,Australia,Entry,42000,62000,52000
Content Writer,Marketing,Australia,Mid,68000,98000,83000
Content Writer,Marketing,Australia,Senior,105000,150000,127000
Content Writer,Marketing,Brazil,Entry,6000,11000,8500
Content Writer,Marketing,Brazil,Mid,14000,26000,20000
Content Writer,Marketing,Brazil,Senior,32000,58000,45000
Content Writer,Marketing,South Africa,Entry,10000,18000,14000
Content Writer,Marketing,South Africa,Mid,22000,38000,30000
Content Writer,Marketing,South Africa,Senior,45000,75000,60000
Content Writer,Marketing,Nigeria,Entry,3500,7000,5250
Content Writer,Marketing,Nigeria,Mid,8500,16000,12250
Content Writer,Marketing,Nigeria,Senior,20000,38000,29000
AI Researcher,AI/ML,USA,Entry,110000,150000,130000
AI Researcher,AI/ML,USA,Mid,160000,220000,190000
AI Researcher,AI/ML,USA,Senior,220000,350000,280000
AI Researcher,AI/ML,Canada,Entry,90000,120000,105000
AI Researcher,AI/ML,Canada,Mid,130000,170000,150000
AI Researcher,AI/ML,Canada,Senior,180000,260000,220000
AI Researcher,AI/ML,UK,Entry,65000,90000,78000
AI Researcher,AI/ML,UK,Mid,100000,145000,125000
AI Researcher,AI/ML,UK,Senior,150000,220000,185000
AI Researcher,AI/ML,Germany,Entry,75000,100000,88000
AI Researcher,AI/ML,Germany,Mid,110000,150000,130000
AI Researcher,AI/ML,Germany,Senior,160000,210000,185000
AI Researcher,AI/ML,Netherlands,Entry,65000,85000,75000
AI Researcher,AI/ML,Netherlands,Mid,95000,130000,115000
AI Researcher,AI/ML,Netherlands,Senior,140000,190000,165000
AI Researcher,AI/ML,Switzerland,Entry,120000,160000,140000
AI Researcher,AI/ML,Switzerland,Mid,170000,220000,195000
AI Researcher,AI/ML,Switzerland,Senior,230000,320000,275000
AI Researcher,AI/ML,Saudi Arabia,Entry,40000,65000,52000
AI Researcher,AI/ML,Saudi Arabia,Mid,75000,130000,105000
AI Researcher,AI/ML,Saudi Arabia,Senior,140000,220000,180000
AI Researcher,AI/ML,UAE,Entry,45000,75000,60000
AI Researcher,AI/ML,UAE,Mid,85000,150000,118000
AI Researcher,AI/ML,UAE,Senior,160000,260000,210000
AI Researcher,AI/ML,Qatar,Entry,42000,70000,56000
AI Researcher,AI/ML,Qatar,Mid,80000,140000,110000
AI Researcher,AI/ML,Qatar,Senior,150000,240000,195000
AI Researcher,AI/ML,Egypt,Entry,8000,15000,11500
AI Researcher,AI/ML,Egypt,Mid,18000,35000,26500
AI Researcher,AI/ML,Egypt,Senior,40000,85000,62000
AI Researcher,AI/ML,Syria,Entry,5000,10000,7500
AI Researcher,AI/ML,Syria,Mid,12000,22000,17000
AI Researcher,AI/ML,Syria,Senior,25000,45000,35000
AI Researcher,AI/ML,Palestine,Entry,15000,28000,21500
AI Researcher,AI/ML,Palestine,Mid,32000,58000,45000
AI Researcher,AI/ML,Palestine,Senior,65000,120000,92500
AI Researcher,AI/ML,Jordan,Entry,18000,32000,25000
AI Researcher,AI/ML,Jordan,Mid,35000,65000,50000
AI Researcher,AI/ML,Jordan,Senior,70000,130000,100000
AI Researcher,AI/ML,Morocco,Entry,12000,22000,17000
AI Researcher,AI/ML,Morocco,Mid,25000,45000,35000
AI Researcher,AI/ML,Morocco,Senior,55000,95000,75000
AI Researcher,AI/ML,India,Entry,15000,30000,22500
AI Researcher,AI/ML,India,Mid,35000,70000,52500
AI Researcher,AI/ML,India,Senior,80000,150000,115000
AI Researcher,AI/ML,Pakistan,Entry,10000,22000,16000
AI Researcher,AI/ML,Pakistan,Mid,25000,48000,36500
AI Researcher,AI/ML,Pakistan,Senior,60000,110000,85000
AI Researcher,AI/ML,Singapore,Entry,90000,130000,110000
AI Researcher,AI/ML,Singapore,Mid,140000,190000,165000
AI Researcher,AI/ML,Singapore,Senior,200000,280000,240000
AI Researcher,AI/ML,Japan,Entry,75000,110000,92500
AI Researcher,AI/ML,Japan,Mid,120000,165000,142500
AI Researcher,AI/ML,Japan,Senior,180000,250000,215000
AI Researcher,AI/ML,Australia,Entry,85000,120000,102500
AI Researcher,AI/ML,Australia,Mid,130000,180000,155000
AI Researcher,AI/ML,Australia,Senior,190000,270000,230000
AI Researcher,AI/ML,Brazil,Entry,18000,32000,25000
AI Researcher,AI/ML,Brazil,Mid,38000,65000,51500
AI Researcher,AI/ML,Brazil,Senior,80000,135000,107500
AI Researcher,AI/ML,South Africa,Entry,25000,45000,35000
AI Researcher,AI/ML,South Africa,Mid,55000,90000,72500
AI Researcher,AI/ML,South Africa,Senior,100000,160000,130000
AI Researcher,AI/ML,Nigeria,Entry,12000,24000,18000
AI Researcher,AI/ML,Nigeria,Mid,28000,52000,40000
AI Researcher,AI/ML,Nigeria,Senior,65000,115000,90000
Technical Recruiter,HR,USA,Entry,55000,75000,65000
Technical Recruiter,HR,USA,Mid,85000,120000,102500
Technical Recruiter,HR,USA,Senior,130000,180000,155000
Technical Recruiter,HR,Canada,Entry,45000,65000,55000
Technical Recruiter,HR,Canada,Mid,70000,95000,82500
Technical Recruiter,HR,Canada,Senior,105000,145000,125000
Technical Recruiter,HR,UK,Entry,30000,45000,37500
Technical Recruiter,HR,UK,Mid,50000,75000,62500
Technical Recruiter,HR,UK,Senior,85000,120000,102500
Technical Recruiter,HR,Germany,Entry,40000,55000,47500
Technical Recruiter,HR,Germany,Mid,60000,85000,72500
Technical Recruiter,HR,Germany,Senior,95000,130000,112500
Technical Recruiter,HR,Netherlands,Entry,38000,50000,44000
Technical Recruiter,HR,Netherlands,Mid,58000,80000,69000
Technical Recruiter,HR,Netherlands,Senior,90000,120000,105000
Technical Recruiter,HR,Switzerland,Entry,85000,110000,97500
Technical Recruiter,HR,Switzerland,Mid,120000,150000,135000
Technical Recruiter,HR,Switzerland,Senior,160000,200000,180000
Technical Recruiter,HR,Saudi Arabia,Entry,15000,25000,20000
Technical Recruiter,HR,Saudi Arabia,Mid,32000,55000,43500
Technical Recruiter,HR,Saudi Arabia,Senior,65000,110000,87500
Technical Recruiter,HR,UAE,Entry,20000,32000,26000
Technical Recruiter,HR,UAE,Mid,42000,72000,57000
Technical Recruiter,HR,UAE,Senior,85000,135000,110000
Technical Recruiter,HR,Qatar,Entry,18000,30000,24000
Technical Recruiter,HR,Qatar,Mid,38000,68000,53000
Technical Recruiter,HR,Qatar,Senior,75000,125000,100000
Technical Recruiter,HR,Egypt,Entry,2500,5500,4000
Technical Recruiter,HR,Egypt,Mid,6500,12500,9500
Technical Recruiter,HR,Egypt,Senior,15000,32000,23500
Technical Recruiter,HR,Syria,Entry,1500,3000,2250
Technical Recruiter,HR,Syria,Mid,3500,6500,5000
Technical Recruiter,HR,Syria,Senior,8500,16000,12250
Technical Recruiter,HR,Palestine,Entry,5000,9500,7250
Technical Recruiter,HR,Palestine,Mid,11500,22500,17000
Technical Recruiter,HR,Palestine,Senior,26000,48000,37000
Technical Recruiter,HR,Jordan,Entry,6000,11500,8750
Technical Recruiter,HR,Jordan,Mid,13500,26000,19750
Technical Recruiter,HR,Jordan,Senior,30000,55000,42500
Technical Recruiter,HR,Morocco,Entry,4500,9500,7000
Technical Recruiter,HR,Morocco,Mid,11000,21000,16000
Technical Recruiter,HR,Morocco,Senior,24000,45000,34500
Technical Recruiter,HR,India,Entry,4500,9500,7000
Technical Recruiter,HR,India,Mid,11500,24000,17750
Technical Recruiter,HR,India,Senior,28000,55000,41500
Technical Recruiter,HR,Pakistan,Entry,3500,7500,5500
Technical Recruiter,HR,Pakistan,Mid,8500,18000,13250
Technical Recruiter,HR,Pakistan,Senior,22000,42000,32000
Technical Recruiter,HR,Singapore,Entry,45000,65000,55000
Technical Recruiter,HR,Singapore,Mid,72000,100000,86000
Technical Recruiter,HR,Singapore,Senior,115000,160000,137500
Technical Recruiter,HR,Japan,Entry,35000,52000,43500
Technical Recruiter,HR,Japan,Mid,60000,85000,72500
Technical Recruiter,HR,Japan,Senior,95000,130000,112500
Technical Recruiter,HR,Australia,Entry,50000,70000,60000
Technical Recruiter,HR,Australia,Mid,80000,110000,95000
Technical Recruiter,HR,Australia,Senior,125000,170000,147500
Technical Recruiter,HR,Brazil,Entry,7000,14000,10500
Technical Recruiter,HR,Brazil,Mid,16500,32000,24250
Technical Recruiter,HR,Brazil,Senior,35000,65000,50000
Technical Recruiter,HR,South Africa,Entry,12000,22000,17000
Technical Recruiter,HR,South Africa,Mid,28000,48000,38000
Technical Recruiter,HR,South Africa,Senior,55000,90000,72500
Technical Recruiter,HR,Nigeria,Entry,4500,9500,7000
Technical Recruiter,HR,Nigeria,Mid,12000,24000,18000
Technical Recruiter,HR,Nigeria,Senior,28000,52000,40000
Customer Success Manager,Sales/Operations,USA,Entry,60000,85000,72500
Customer Success Manager,Sales/Operations,USA,Mid,90000,130000,110000
Customer Success Manager,Sales/Operations,USA,Senior,140000,200000,170000
Customer Success Manager,Sales/Operations,Canada,Entry,50000,70000,60000
Customer Success Manager,Sales/Operations,Canada,Mid,75000,105000,90000
Customer Success Manager,Sales/Operations,Canada,Senior,115000,160000,137500
Customer Success Manager,Sales/Operations,UK,Entry,35000,50000,42500
Customer Success Manager,Sales/Operations,UK,Mid,55000,85000,70000
Customer Success Manager,Sales/Operations,UK,Senior,90000,130000,110000
Customer Success Manager,Sales/Operations,Germany,Entry,45000,62000,53500
Customer Success Manager,Sales/Operations,Germany,Mid,68000,92000,80000
Customer Success Manager,Sales/Operations,Germany,Senior,100000,145000,122500
Customer Success Manager,Sales/Operations,Netherlands,Entry,42000,58000,50000
Customer Success Manager,Sales/Operations,Netherlands,Mid,65000,90000,77500
Customer Success Manager,Sales/Operations,Netherlands,Senior,95000,135000,115000
Customer Success Manager,Sales/Operations,Switzerland,Entry,90000,120000,105000
Customer Success Manager,Sales/Operations,Switzerland,Mid,130000,165000,147500
Customer Success Manager,Sales/Operations,Switzerland,Senior,175000,230000,202500
Customer Success Manager,Sales/Operations,Saudi Arabia,Entry,18000,32000,25000
Customer Success Manager,Sales/Operations,Saudi Arabia,Mid,38000,70000,54000
Customer Success Manager,Sales/Operations,Saudi Arabia,Senior,85000,145000,115000
Customer Success Manager,Sales/Operations,UAE,Entry,24000,38000,31000
Customer Success Manager,Sales/Operations,UAE,Mid,48000,85000,66500
Customer Success Manager,Sales/Operations,UAE,Senior,95000,155000,125000
Customer Success Manager,Sales/Operations,Qatar,Entry,22000,35000,28500
Customer Success Manager,Sales/Operations,Qatar,Mid,45000,78000,61500
Customer Success Manager,Sales/Operations,Qatar,Senior,90000,145000,117500
Customer Success Manager,Sales/Operations,Egypt,Entry,3500,7500,5500
Customer Success Manager,Sales/Operations,Egypt,Mid,9000,17000,13000
Customer Success Manager,Sales/Operations,Egypt,Senior,20000,42000,31000
Customer Success Manager,Sales/Operations,Syria,Entry,2000,4500,3250
Customer Success Manager,Sales/Operations,Syria,Mid,5000,9500,7250
Customer Success Manager,Sales/Operations,Syria,Senior,11000,22000,16500
Customer Success Manager,Sales/Operations,Palestine,Entry,7000,13500,10250
Customer Success Manager,Sales/Operations,Palestine,Mid,15500,32000,23750
Customer Success Manager,Sales/Operations,Palestine,Senior,35000,68000,51500
Customer Success Manager,Sales/Operations,Jordan,Entry,8500,15000,11750
Customer Success Manager,Sales/Operations,Jordan,Mid,17000,32000,24500
Customer Success Manager,Sales/Operations,Jordan,Senior,38000,68000,53000
Customer Success Manager,Sales/Operations,Morocco,Entry,6500,12500,9500
Customer Success Manager,Sales/Operations,Morocco,Mid,14500,28000,21250
Customer Success Manager,Sales/Operations,Morocco,Senior,32000,58000,45000
Customer Success Manager,Sales/Operations,India,Entry,6000,12500,9250
Customer Success Manager,Sales/Operations,India,Mid,15500,32000,23750
Customer Success Manager,Sales/Operations,India,Senior,38000,75000,56500
Customer Success Manager,Sales/Operations,Pakistan,Entry,5000,10500,7750
Customer Success Manager,Sales/Operations,Pakistan,Mid,12000,26000,19000
Customer Success Manager,Sales/Operations,Pakistan,Senior,32000,58000,45000
Customer Success Manager,Sales/Operations,Singapore,Entry,55000,82000,68500
Customer Success Manager,Sales/Operations,Singapore,Mid,85000,125000,105000
